paper_id,author_id,author_name,institution_candidate,country_candidate,first_page_text_path
CVPR-2015-P0135,CVPR-2015-A000503,Dan Snow,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0135.txt
CVPR-2015-P0135,CVPR-2015-A000504,Gim Hee Lee,"Mitsubishi Electric Research Laboratories (MERL), Cambridge, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0135.txt
CVPR-2015-P0135,CVPR-2015-A000505,Sudeep Pillai,"Massachussetts Institute of Technology (MIT), Cambridge, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0135.txt
CVPR-2015-P0136,CVPR-2015-A000506,Gucan Long,"College of Aerospace Science and Engineering National University of Defense Technology, P.R. China Research School of Engineering, Australian National University",China | Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0136.txt
CVPR-2015-P0136,CVPR-2015-A000507,Laurent Kneip,"College of Aerospace Science and Engineering National University of Defense Technology, P.R. China Research School of Engineering, Australian National University",China | Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0136.txt
CVPR-2015-P0136,CVPR-2015-A000508,Xin Li,"College of Aerospace Science and Engineering National University of Defense Technology, P.R. China Research School of Engineering, Australian National University",China | Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0136.txt
CVPR-2015-P0136,CVPR-2015-A000509,Xiaohu Zhang,"College of Aerospace Science and Engineering National University of Defense Technology, P.R. China Research School of Engineering, Australian National University",China | Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0136.txt
CVPR-2015-P0136,CVPR-2015-A000510,Qifeng Yu,"College of Aerospace Science and Engineering National University of Defense Technology, P.R. China Research School of Engineering, Australian National University",China | Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0136.txt
CVPR-2015-P0137,CVPR-2015-A000511,Victor Escorcia,"King Abdullah University of Science and Technology (KAUST), Saudi Arabia | Universidad del Norte, Colombia",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0137.txt
CVPR-2015-P0137,CVPR-2015-A000512,Juan Carlos Niebles,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0137.txt
CVPR-2015-P0137,CVPR-2015-A000513,Bernard Ghanem,"King Abdullah University of Science and Technology (KAUST), Saudi Arabia",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0137.txt
CVPR-2015-P0138,CVPR-2015-A000514,Rui Zhao,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0138.txt
CVPR-2015-P0138,CVPR-2015-A000515,Wanli Ouyang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0138.txt
CVPR-2015-P0138,CVPR-2015-A000516,Hongsheng Li,"School of Electronic Scicence, University of Electronic Science and Technology of China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0138.txt
CVPR-2015-P0138,CVPR-2015-A000517,Xiaogang Wang,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0138.txt
CVPR-2015-P0139,CVPR-2015-A000518,Jin Xie,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0139.txt
CVPR-2015-P0139,CVPR-2015-A000519,Yi Fang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0139.txt
CVPR-2015-P0139,CVPR-2015-A000520,Fan Zhu,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0139.txt
CVPR-2015-P0139,CVPR-2015-A000521,Edward Wong,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0139.txt
CVPR-2015-P0140,CVPR-2015-A000522,Peixian Chen,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0140.txt
CVPR-2015-P0140,CVPR-2015-A000523,Naiyan Wang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0140.txt
CVPR-2015-P0140,CVPR-2015-A000524,Nevin L. Zhang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0140.txt
CVPR-2015-P0140,CVPR-2015-A000525,Dit-Yan Yeung,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0140.txt
CVPR-2015-P0141,CVPR-2015-A000526,Bruce Xiaohan Nie,"Center for Vision, Cognition, Learning and Art University of California, Los Angeles, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0141.txt
CVPR-2015-P0141,CVPR-2015-A000527,Caiming Xiong,"Center for Vision, Cognition, Learning and Art University of California, Los Angeles, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0141.txt
CVPR-2015-P0141,CVPR-2015-A000528,Song-Chun Zhu,"Center for Vision, Cognition, Learning and Art University of California, Los Angeles, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0141.txt
CVPR-2015-P0142,CVPR-2015-A000529,Gang Yu,"School of Electrical and Electronic Engineering Nanyang Technological University, Singapore",Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0142.txt
CVPR-2015-P0142,CVPR-2015-A000530,Junsong Yuan,"School of Electrical and Electronic Engineering Nanyang Technological University, Singapore",Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0142.txt
CVPR-2015-P0143,CVPR-2015-A000531,Xinhang Song,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0143.txt
CVPR-2015-P0143,CVPR-2015-A000532,Shuqiang Jiang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0143.txt
CVPR-2015-P0143,CVPR-2015-A000533,Luis Herranz,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0143.txt
CVPR-2015-P0144,CVPR-2015-A000534,Lionel Gueguen,DigitalGlobe Inc.,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0144.txt
CVPR-2015-P0144,CVPR-2015-A000535,Raffay Hamid,DigitalGlobe Inc.,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0144.txt
CVPR-2015-P0145,CVPR-2015-A000536,Qingfeng Liu,"New Jersey Institute of Technology Newark, NJ, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0145.txt
CVPR-2015-P0145,CVPR-2015-A000537,Chengjun Liu,"New Jersey Institute of Technology Newark, NJ, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0145.txt
CVPR-2015-P0146,CVPR-2015-A000538,Saehoon Kim,"Department of Computer Science and Engineering Pohang University of Science and Technology, Korea",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0146.txt
CVPR-2015-P0146,CVPR-2015-A000539,Seungjin Choi,"Department of Computer Science and Engineering Pohang University of Science and Technology, Korea",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0146.txt
CVPR-2015-P0147,CVPR-2015-A000540,Xiaochuan Fan,"Department of Computer Science & Engineering, University of South Carolina, Columbia, SC , USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0147.txt
CVPR-2015-P0147,CVPR-2015-A000541,Kang Zheng,"Department of Computer Science & Engineering, University of South Carolina, Columbia, SC , USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0147.txt
CVPR-2015-P0147,CVPR-2015-A000542,Yuewei Lin,"Department of Computer Science & Engineering, University of South Carolina, Columbia, SC , USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0147.txt
CVPR-2015-P0147,CVPR-2015-A000543,Song Wang,"Department of Computer Science & Engineering, University of South Carolina, Columbia, SC , USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0147.txt
CVPR-2015-P0148,CVPR-2015-A000544,Zhengqin Li,"Department of Electronic Engineering, Tsinghua University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0148.txt
CVPR-2015-P0148,CVPR-2015-A000545,Jiansheng Chen,"Department of Electronic Engineering, Tsinghua University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0148.txt
CVPR-2015-P0149,CVPR-2015-A000546,Sheng Chen,Oregon State University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0149.txt
CVPR-2015-P0149,CVPR-2015-A000547,Alan Fern,Oregon State University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0149.txt
CVPR-2015-P0149,CVPR-2015-A000548,Sinisa Todorovic,Oregon State University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0149.txt
CVPR-2015-P0150,CVPR-2015-A000549,Guangcong Zhang,"School of ECE, Georgia Tech.",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0150.txt
CVPR-2015-P0150,CVPR-2015-A000550,Patricio A. Vela,"School of ECE, Georgia Tech.",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0150.txt
CVPR-2015-P0151,CVPR-2015-A000551,Phillip Isola,Massachusetts Institute of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0151.txt
CVPR-2015-P0151,CVPR-2015-A000552,Joseph J. Lim,Massachusetts Institute of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0151.txt
CVPR-2015-P0151,CVPR-2015-A000553,Edward H. Adelson,Massachusetts Institute of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0151.txt
CVPR-2015-P0152,CVPR-2015-A000554,Junhwa Hur,"Center for Imaging Media Research, Robot & Media Institute, KIST, Seoul, Korea",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0152.txt
